date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,sunshine_duration
2023-05-04,28.256418,31.921001,25.021,0,87,51,43094.883
2023-05-05,28.493917,32.071,25.471,0,85,48,43121.758
2023-05-06,28.614746,32.421,25.271,0,87,46,43147.875
2023-05-07,29.104334,32.321,26.421001,0.3,86,57,42665.973
2023-05-08,27.86892,29.621,25.721,14.4,92,74,22909.719
2023-05-09,27.83767,31.121,25.621,15.000002,97,66,20572.242
2023-05-10,29.289747,32.821,26.571001,0.8,97,69,41657.23
2023-05-11,29.423082,32.471,26.471,0.2,99,65,42704.984
2023-05-12,29.452246,32.471,27.271,0.3,97,63,42674.67
2023-05-13,29.308502,31.871,27.321001,0.3,94,67,43200
2023-05-14,29.248083,31.971,27.071001,0,92,63,43200
2023-05-15,29.285582,32.121,26.921001,0,94,61,43200
2023-05-16,29.385582,32.571,26.671001,0.1,94,60,43200
2023-05-17,29.385582,33.171,26.171001,0,90,58,43200
2023-05-18,29.631414,33.021,26.871,0,89,59,43200
2023-05-19,29.585585,33.121002,26.421001,0,92,59,43200
2023-05-20,29.864746,32.921,27.571001,0,84,55,43200
2023-05-21,29.652252,32.721,27.371,0.1,85,56,43200
2023-05-22,29.456415,32.771,26.571001,0.1,88,58,37534.367
2023-05-23,29.46475,33.171,26.121,0,90,58,43200
2023-05-24,29.76683,32.921,27.571001,0,88,56,43200
2023-05-25,29.795998,32.921,27.121,0.4,87,53,43200
2023-05-26,30.345999,33.121002,28.371,0.2,78,53,43200
2023-05-27,30.168917,33.221,27.471,0,82,48,43200
2023-05-28,30.548082,33.871002,28.121,0,80,47,43200
2023-05-29,30.31058,33.671,27.571001,0,85,56,43200
2023-05-30,30.100166,33.821,27.221,0,90,58,43200
2023-05-31,30.2585,33.621002,27.121,0,93,61,43200
2023-06-01,30.118914,33.321,27.821001,0,92,62,43200
2023-06-02,29.918913,32.821,27.421001,0.1,90,56,43200
2023-06-03,30.846,33.871002,28.521,0,76,51,43200
2023-06-04,30.183504,32.121,28.021,0.90000004,84,62,43200
2023-06-05,29.748087,32.871002,26.521,1.6,94,59,39600
2023-06-06,30.141832,33.421,27.421001,0.2,87,50,43200
2023-06-07,30.114748,33.271,27.521,0.5,88,56,40117.973
2023-06-08,30.118917,33.371002,27.421001,1.3000001,85,56,43200
2023-06-09,29.606415,34.171,27.071001,5.6,87,55,39308.92
2023-06-10,28.521004,32.271,26.171001,5.8,87,62,41278.59
2023-06-11,27.86058,30.671001,24.571001,11.000001,93,67,41437.75
2023-06-12,28.389753,31.971,25.271,3.9999998,96,63,39169.457
2023-06-13,27.964746,31.071001,25.471,5.299999,93,64,41664.57
2023-06-14,27.76892,30.621,25.371,6.9999995,93,69,33128.742
2023-06-15,29.031418,31.021,26.771,7.7999997,88,69,43200
2023-06-16,28.485582,30.921001,26.271,7.3999996,90,68,41206.387
2023-06-17,27.745996,30.021,25.521,9.9000025,97,73,39600
2023-06-18,27.410583,29.371,25.821001,5.9999986,94,76,36564.227
2023-06-19,28.358503,30.971,25.571001,1.5000002,97,69,39747.11
2023-06-20,28.591835,31.221,26.521,2.4,94,65,43200
2023-06-21,28.45017,30.971,26.071001,2.9,96,69,43200
2023-06-22,27.770998,29.621,26.171001,4.799999,93,73,29925.068
2023-06-23,27.073084,29.671001,25.571001,8.6,94,74,32156.766
2023-06-24,25.600166,27.071001,24.421001,82.7,96,86,5478.5605
2023-06-25,25.318918,27.471,24.271,16.6,97,82,12256.51
2023-06-26,25.856415,27.921001,23.571001,8.400001,97,80,21669.785
2023-06-27,25.354332,27.721,23.921001,22.999996,97,81,6775.4395
2023-06-28,25.364748,26.021,24.771,66.4,96,92,0
2023-06-29,25.131416,26.071001,23.971,44.2,96,87,0
2023-06-30,24.933502,25.571001,24.071001,57.800003,96,91,0
2023-07-01,25.03975,27.121,23.971,51.499992,97,83,15177.026
2023-07-02,25.76475,27.771,24.621,36.20001,95,83,20529.182
2023-07-03,25.812666,27.921001,24.821001,36.6,97,84,14172.04
2023-07-04,25.706419,27.221,25.071001,65.7,96,86,9665.222
2023-07-05,25.346006,27.071001,24.671001,63.700005,97,86,929.4601
2023-07-06,25.023085,25.421001,24.621,55.9,95,91,0
2023-07-07,25.32725,26.421001,24.671001,86.19999,95,88,2711.5332
2023-07-08,25.398087,26.971,24.371,48.100002,96,84,17707.164
2023-07-09,26.135584,28.421001,24.421001,16.3,95,78,25820.377
2023-07-10,26.000168,27.921001,24.771,7.9999986,96,79,15158.973
2023-07-11,25.839752,27.621,24.371,7.5,97,82,27352.246
2023-07-12,24.987669,25.871,24.271,15,97,90,410.71222
2023-07-13,24.87725,26.621,23.971,30.1,97,86,5962.068
2023-07-14,24.76267,25.571001,24.121,57,97,89,24.630318
2023-07-15,25.21475,26.771,24.271,11.8,97,85,13370.248
2023-07-16,24.864748,26.521,24.021,15.700002,97,85,11330.031
2023-07-17,24.268919,25.321001,23.221,41.100006,97,90,2995.0132
2023-07-18,24.53142,24.871,24.171001,45.199997,96,91,0
2023-07-19,24.904337,25.521,23.971,90.899994,95,92,0
2023-07-20,25.160585,26.271,24.421001,48.199993,95,86,1599.9845
2023-07-21,25.08558,26.271,24.121,37.4,99,89,1132.9938
2023-07-22,24.962667,25.321001,24.671001,68.9,96,91,0
2023-07-23,25.177252,26.121,24.571001,81.3,95,91,781.4243
2023-07-24,25.439753,27.071001,24.271,69.5,96,85,18458.291
2023-07-25,24.691833,25.271,24.321001,59.200005,96,91,0
2023-07-26,24.70225,25.221,24.121,84.40002,96,91,0
2023-07-27,24.85434,25.371,24.221,62.4,96,90,0
2023-07-28,24.600166,25.221,23.921001,42.5,95,89,1540.4773
2023-07-29,25.287668,26.921001,24.121,16.3,94,81,89.9667
2023-07-30,25.043917,26.621,24.021,26.099998,97,84,23590.426
2023-07-31,24.991835,26.221,23.821001,31.8,96,86,18855.498
2023-08-01,25.716833,28.121,24.421001,16.000002,95,80,33213.137
2023-08-02,24.733503,26.421001,23.721,24.499998,96,86,16919.361
2023-08-03,25.4085,27.621,23.521,19.599998,96,78,25102.379
2023-08-04,24.98558,26.421001,23.871,21.2,96,88,12622.571
2023-08-05,25.925165,27.621,24.571001,12.1,95,82,37047.258
2023-08-06,26.125166,28.171001,24.421001,7.9,95,79,39817.26
2023-08-07,26.202253,28.171001,24.521,6.7999997,96,78,39221.56
2023-08-08,25.885584,28.071001,24.271,7.4000006,97,79,32915.094
2023-08-09,26.193916,28.721,24.221,4.9999986,97,76,39987.23
2023-08-10,25.743914,28.121,23.621,4.3,96,76,32403.984
2023-08-11,26.054337,27.871,24.071001,3.3999999,97,78,36071.867
2023-08-12,25.896002,28.321001,24.271,2.6999998,96,77,39704.777
2023-08-13,25.977255,27.871,24.271,7,96,79,36958.12
2023-08-14,26.306417,28.471,24.471,5.9,94,77,37603.11
2023-08-15,26.600172,28.471,24.721,2.4000003,91,75,35773.4
2023-08-16,26.243917,28.171001,24.221,2.4,96,79,39600
2023-08-17,26.321,28.871,24.571001,3.0999994,95,74,39163.14
2023-08-18,25.77308,28.521,24.171001,5.2,96,74,31083.113
2023-08-19,25.185585,26.621,23.671001,6.6999993,96,83,0
2023-08-20,25.689753,28.671001,23.221,6.6999993,97,75,37346.727
2023-08-21,26.060585,28.171001,24.271,2.7,98,77,37485.668
2023-08-22,26.079332,28.521,23.571001,2.1000001,97,78,40908.35
2023-08-23,26.28975,28.521,23.771,1.3000001,97,77,39863.688
2023-08-24,25.391832,27.671001,24.121,10.099999,97,80,25469.238
2023-08-25,25.141836,26.721,24.121,17.3,97,87,13631.61
2023-08-26,26.850166,29.621,24.321001,3.1999998,97,70,39600
2023-08-27,25.921,28.171001,24.221,4.4999995,95,77,35555.516
2023-08-28,25.493917,27.921001,23.871,5,96,79,33559.152
2023-08-29,26.025167,28.621,23.521,2.8999999,96,75,36261.65
2023-08-30,26.56475,29.071001,23.921001,0.70000005,98,74,40837.78
2023-08-31,27.223082,30.021,24.771,0.8,96,71,41663.875
2023-09-01,27.1585,30.321001,24.271,1.5000001,98,68,41893.625
2023-09-02,27.081419,29.521,24.821001,1,95,73,37648.184
2023-09-03,26.825163,29.271,25.121,2,96,73,36000
2023-09-04,26.843912,29.021,24.721,0.5,95,72,30628.154
2023-09-05,27.256414,29.471,25.721,2.3,90,70,40193.617
2023-09-06,27.112665,29.821001,24.521,2.5000002,96,68,40419.242
2023-09-07,26.26267,28.971,24.471,3.8,96,75,33584.555
2023-09-08,25.208498,26.021,24.821001,34.400005,96,91,0
2023-09-09,25.46475,27.821001,24.121,15.9,98,80,14877.563
2023-09-10,26.3585,28.721,24.221,4.9,99,75,38737.04
2023-09-11,25.956415,27.671001,24.221,8.600002,96,79,39906.633
2023-09-12,26.102251,28.921001,23.921001,4.8,98,75,37575.38
2023-09-13,26.348083,28.671001,23.771,1.7,97,73,40623.836
2023-09-14,26.025164,28.721,23.721,2.4999998,98,77,38464.273
2023-09-15,26.26475,28.671001,24.521,4.4999995,96,78,38729.07
2023-09-16,26.152252,28.621,23.771,7.4999995,98,76,35754.867
2023-09-17,26.502249,29.471,24.421001,8.200002,96,74,37979.27
2023-09-18,24.831419,26.471,23.521,22.399998,98,84,26846.525
2023-09-19,25.181417,27.621,23.771,18.500002,98,81,29599.178
2023-09-20,25.70017,28.471,24.221,18.500002,97,78,23158.707
2023-09-21,25.771002,27.421001,24.521,13.999999,96,85,13532.774
2023-09-22,25.952248,29.171001,24.221,2.9999993,97,77,21839.338
2023-09-23,25.473082,28.171001,23.971,9.900002,97,81,18047.14
2023-09-24,25.612665,27.521,23.771,5.599999,97,80,29755.236
2023-09-25,25.048082,26.321001,24.021,12.500001,97,87,6968.823
2023-09-26,25.466833,28.671001,23.421001,19.6,98,77,32481.58
2023-09-27,25.493917,27.721,23.621,5.4999995,98,81,23283.475
2023-09-28,25.700167,28.421001,24.121,35.7,96,82,15484.881
2023-09-29,26.531424,30.321001,24.171001,18.9,96,66,23348.025
2023-09-30,26.362665,29.271,24.921001,24.600002,95,76,2354.2273
2023-10-01,25.500168,26.271,24.871,137.99998,95,84,0
2023-10-02,26.4085,28.921001,24.571001,1.8,93,75,21144.3
2023-10-03,26.521002,29.021,23.971,2.5,96,72,37666.48
2023-10-04,26.496002,29.471,24.221,1.8000001,95,75,38699.44
2023-10-05,26.733505,29.221,23.771,0.3,98,75,37615.445
2023-10-06,26.946001,29.471,24.671001,0,97,69,39263.973
2023-10-07,27.004333,30.371,24.171001,0,96,72,38164.113
2023-10-08,27.598085,30.771,24.421001,0.5,100,75,38075.48
2023-10-09,27.621,31.071001,25.271,1.9000001,100,78,36339.52
2023-10-10,27.721,30.621,24.271,2.8,99,73,36560.223
2023-10-11,27.925169,31.821001,24.621,1.1,96,66,37915.086
2023-10-12,27.548086,30.571001,24.671001,2.1,98,74,38175.65
2023-10-13,27.71475,31.171001,24.521,1.9000001,99,74,38305.29
2023-10-14,27.921,33.271,25.221,2.4,95,46,38384.062
2023-10-15,27.493917,31.471,24.571001,18.2,94,66,37399.64
2023-10-16,27.5335,31.071001,25.171001,0.2,97,65,31975.453
2023-10-17,26.631418,30.921001,24.421001,5.7999997,98,72,36000
2023-10-18,27.912666,34.171,24.271,1.4,100,43,32400
2023-10-19,28.843912,34.471,25.321001,2.7,99,41,36256.793
2023-10-20,29.991829,34.671,26.571001,0.2,66,42,36768.742
2023-10-21,29.360582,34.121002,26.521,2.2,84,42,36517.63
2023-10-22,28.987665,33.971,25.871,1,79,44,27984.877
2023-10-23,28.902246,33.821,25.671001,0,83,39,38196.445
2023-10-24,28.385582,32.721,25.221,0,88,47,38038.684
2023-10-25,29.035583,35.571,24.921001,0,94,28,34300.785
2023-10-26,29.202248,35.471,24.771,0,75,26,37037.445
2023-10-27,29.027245,35.171,24.671001,0,76,26,38196.918
2023-10-28,29.210585,35.821,24.771,0,79,23,38178.426
2023-10-29,28.506414,35.221,23.621,0,85,32,38026.03
2023-10-30,28.666832,34.621002,24.821001,0.1,91,37,37532.72
2023-10-31,28.510582,34.871002,24.921001,0.1,94,33,37531.4
2023-11-01,28.439745,34.171,23.771,0,82,36,37650.914
2023-11-02,28.8585,34.671,24.821001,0,68,37,37768.72
2023-11-03,29.089752,35.121002,24.371,0,66,36,37525.586
2023-11-04,29.143915,34.421,24.921001,0.1,88,42,37285.04
2023-11-05,28.662668,33.221,26.171001,0.70000005,89,49,36220.13
2023-11-06,28.716833,34.221,25.521,0.5,91,40,36108.38
2023-11-07,28.756414,33.721,25.271,4.2,90,48,36000
2023-11-08,26.937666,30.721,24.271,22.500002,92,67,29262.498
2023-11-09,27.266832,32.271,24.071001,13.500002,94,58,36000
2023-11-10,27.137665,32.771,24.621,13.7,89,55,33389.766
2023-11-11,28.87308,34.171,24.571001,0,90,45,36816.094
2023-11-12,29.473083,35.171,25.571001,0,79,34,37039.37
2023-11-13,28.871002,34.221,25.471,0,83,40,37036.74
2023-11-14,28.354334,33.621002,24.421001,0.1,77,38,36814.504
2023-11-15,28.189749,33.471,24.021,0,83,35,36921.645
2023-11-16,27.860586,33.721,23.371,0,78,30,36918.727
2023-11-17,28.02308,33.971,23.021,0,77,36,36915.29
2023-11-18,28.066832,32.871002,23.871,0,76,41,36000
2023-11-19,28.673082,34.671,24.971,0,77,39,36596.867
2023-11-20,29.429329,35.021,26.321001,0,80,33,32690.314
2023-11-21,29.035578,34.621002,24.671001,0,79,30,36594.66
2023-11-22,28.725168,34.871002,24.071001,0,69,31,36592.84
2023-11-23,28.5085,33.871002,24.521,0,78,40,32042.934
2023-11-24,28.662664,34.271,24.971,0.3,85,41,36300.594
2023-11-25,27.739752,33.121002,24.021,13.9,91,51,36000
2023-11-26,27.508497,32.671,23.721,0.6,96,52,32400
2023-11-27,27.098082,31.071001,23.321001,9.300001,94,56,36123.2
2023-11-28,26.864748,30.671001,24.171001,2.5,89,63,36000
2023-11-29,26.739752,30.821001,23.571001,0,87,56,36043.92
2023-11-30,26.762667,31.271,23.021,0,82,54,36000
2023-12-01,26.616837,31.221,23.421001,0,84,51,36137
2023-12-02,26.979338,32.321,22.821001,0,81,46,36058.3
2023-12-03,28.348082,34.071,24.171001,0,80,37,36062.37
2023-12-04,28.502243,34.271,24.821001,0,81,35,36000
2023-12-05,27.787666,32.721,24.271,0,80,43,35462.285
2023-12-06,27.46475,32.621002,23.671001,0,85,38,36000
2023-12-07,26.818918,31.421001,23.821001,0,86,46,35490.16
2023-12-08,26.746004,31.971,22.971,0,85,46,36000
2023-12-09,27.512667,33.271,23.671001,0,84,38,36000
2023-12-10,28.131416,33.821,24.421001,0,76,38,36000
2023-12-11,27.831415,33.821,23.571001,0,79,37,36000
2023-12-12,27.333498,33.171,22.521,0,78,35,36000
2023-12-13,27.31475,32.721,23.571001,0,68,35,36000
2023-12-14,27.52308,32.871002,23.621,0,65,26,36000
2023-12-15,26.802248,32.421,23.121,0,54,30,36017.18
2023-12-16,26.495996,32.371002,21.321001,0,64,37,36000
2023-12-17,27.677248,33.721,24.071001,0,71,38,36000
2023-12-18,28.996,33.621002,26.371,0,77,38,36000
2023-12-19,28.618917,33.121002,25.821001,0,61,35,32560.824
2023-12-20,28.016832,33.421,24.971,0,57,32,34845.766
2023-12-21,28.22933,34.321,24.271,0,67,31,36000
2023-12-22,27.825165,34.021,23.471,0,78,35,36000
2023-12-23,27.379332,34.171,21.971,0,75,24,36067.46
2023-12-24,27.418915,34.171,23.221,0,70,28,36064.605
2023-12-25,27.85641,34.571,23.971,0,58,25,36142.54
2023-12-26,27.941833,34.871002,23.671001,0,61,23,36140.727
2023-12-27,28.014748,35.471,23.121,0,67,18,36223.207
2023-12-28,27.743917,34.821,24.171001,0,80,25,36222.465
2023-12-29,27.65225,34.371002,23.221,0,65,24,36221.37
2023-12-30,27.583502,33.721,23.721,0,73,30,36309.938
2023-12-31,27.448082,34.421,23.021,0,75,22,36309.86
2024-01-01,27.108498,33.271,22.871,0,74,31,36403.03
2024-01-02,26.916834,33.221,22.471,0,75,34,36308.48
2024-01-03,26.893913,32.271,22.871,0,77,35,36404.363
2024-01-04,26.054335,31.371,22.571001,0,78,40,36503.312
2024-01-05,25.43558,29.821001,20.121,0,82,44,36501.586
2024-01-06,26.727251,32.071,22.171001,0,68,36,36485.516
2024-01-07,26.6085,31.171001,22.771,0.2,78,42,36366.24
2024-01-08,27.46058,33.971,23.421001,0.4,80,35,36455.688
2024-01-09,26.495996,31.671001,23.521,1.7,94,51,35849.855
2024-01-10,27.612669,32.521,24.721,0,72,43,36429.418
2024-01-11,28.4335,33.721,24.971,0,70,37,36748.01
2024-01-12,28.585587,35.621002,24.421001,0,80,25,36964.72
2024-01-13,28.139746,34.771,23.921001,0,84,27,36962.32
2024-01-14,28.08767,34.521,23.421001,0,70,28,37074.918
2024-01-15,26.839754,31.471,22.221,0,57,33,37306.29
2024-01-16,24.38975,28.721,20.071001,0,77,38,37309.973
2024-01-17,23.921,27.821001,20.171001,0,81,54,37314.234
2024-01-18,23.808502,28.421001,20.321001,0,79,43,37438.33
2024-01-19,24.562666,29.671001,20.421001,0,70,36,37083.527
2024-01-20,25.110582,29.171001,21.771,0,64,46,37452.117
2024-01-21,24.850168,29.921001,20.621,0,76,37,37828.27
2024-01-22,24.50225,29.521,20.021,0,79,48,37938.543
2024-01-23,23.696001,28.071001,18.871,0,88,42,37980.676
2024-01-24,23.512667,29.471,17.121,0,77,38,37990.62
2024-01-25,24.771004,32.071,19.371,0,79,30,38067.484
2024-01-26,25.733498,33.071,19.571001,0,75,36,38112.04
2024-01-27,26.718912,34.171,21.671001,0,70,29,38157.285
2024-01-28,26.889748,33.221,22.321001,0,83,31,38203.16
2024-01-29,27.048082,32.621002,23.071001,0,70,33,38249.598
2024-01-30,26.531416,31.721,22.071001,0,70,33,38296.547
2024-01-31,25.539751,30.371,22.171001,0,84,37,38343.96
2024-02-01,24.266832,28.821001,20.021,0,87,41,38391.766
2024-02-02,24.308502,29.821001,19.071001,0,83,39,38436.883
2024-02-03,26.977243,35.421,20.071001,0,81,23,38468.664
2024-02-04,27.564745,33.621002,21.721,0,62,34,38500.01
2024-02-05,27.933502,32.221,23.871,0,72,38,38530.92
2024-02-06,28.877253,34.271,25.371,0,59,32,38561.37
2024-02-07,27.998083,33.221,24.921001,0,72,37,38591.363
2024-02-08,27.2335,34.521,21.821001,0,73,31,38620.875
2024-02-09,26.504335,32.221,21.521,0,72,33,38649.906
2024-02-10,26.814749,33.371002,22.521,0,71,24,38678.45
2024-02-11,26.510584,32.121,22.321001,0,67,27,38706.492
2024-02-12,26.918915,33.371002,22.171001,0,53,21,38734.027
2024-02-13,27.160582,33.621002,22.921001,0,59,17,38761.05
2024-02-14,26.55642,31.971,21.171001,0,56,29,38271.812
2024-02-15,27.08558,33.121002,21.821001,0,62,28,38813.54
2024-02-16,27.671,34.171,23.171001,0,63,28,38838.996
2024-02-17,28.13558,35.421,23.271,0,70,22,38863.92
2024-02-18,26.798082,31.821001,22.771,0,83,44,38888.31
2024-02-19,26.491835,31.671001,21.671001,0,81,50,38912.156
2024-02-20,27.039755,32.721,22.321001,0,73,33,38935.465
2024-02-21,26.135584,31.571001,22.671001,0,87,39,38958.23
2024-02-22,24.758501,29.321001,20.621,0,93,55,38980.43
2024-02-23,24.783503,30.521,20.171001,0,83,31,39001.953
2024-02-24,25.223085,30.921001,19.571001,0,83,30,39022.812
2024-02-25,25.587667,32.171,19.821001,0,76,25,39043.035
2024-02-26,27.500162,34.021,22.871,0,79,32,39062.645
2024-02-27,28.15642,32.321,24.771,0,63,32,39081.676
2024-02-28,29.793913,35.721,25.471,0,60,27,39100.15
2024-02-29,30.058495,38.421,26.321001,0,65,18,39118.098
2024-03-01,28.046,33.271,24.921001,0,85,47,39135.547
2024-03-02,27.073088,31.471,24.421001,0,87,47,39152.527
2024-03-03,25.927252,30.321001,23.021,0,93,53,39169.07
2024-03-04,24.804335,29.871,20.521,0,87,33,39185.207
2024-03-05,26.006418,32.321,20.821001,0,61,26,39200.96
2024-03-06,25.998085,31.571001,22.371,0,66,30,39216.37
2024-03-07,26.266836,31.921001,21.321001,0,82,17,39259.566
2024-03-08,27.450167,32.721,21.321001,0,73,25,39267.062
2024-03-09,29.100168,35.871002,24.671001,0,52,18,39362.055
2024-03-10,28.041834,32.521,24.421001,0,71,23,39370.293
2024-03-11,28.518915,34.871002,24.021,0,58,20,39377.918
2024-03-12,28.906416,34.021,25.021,0,66,26,39479.05
2024-03-13,27.40225,31.971,24.321001,0,79,33,39487.46
2024-03-14,26.254335,30.371,22.221,0,92,43,39494.914
2024-03-15,26.200165,30.671001,23.121,0,82,35,39600.9
2024-03-16,26.018915,31.071001,22.421001,0,84,48,39608.203
2024-03-17,26.425163,31.521,21.621,0,78,47,39717.633
2024-03-18,26.904333,31.771,23.621,0,89,39,39724.92
2024-03-19,27.218916,31.671001,23.171001,0,95,50,39390.516
2024-03-20,28.92308,36.321,23.021,0,62,18,39953.31
2024-03-21,28.910583,36.721,23.721,0,87,25,40181.117
2024-03-22,27.825167,32.021,24.671001,0,96,57,39969.113
2024-03-23,28.018919,33.421,23.371,0,90,42,39976.02
2024-03-24,28.096,33.521,25.071001,0,89,38,40096.816
2024-03-25,28.089752,33.121002,24.571001,0,89,44,40104.133
2024-03-26,28.062668,33.671,24.521,0,93,40,40463.33
2024-03-27,27.571,31.521,24.521,0,96,61,39473.65
2024-03-28,27.812668,32.471,24.521,0,96,59,37480.902
2024-03-29,27.800165,31.221,24.171001,0.2,98,61,38718.66
2024-03-30,28.008501,31.621,24.571001,0,94,57,40257.953
2024-03-31,29.579332,34.071,25.921001,0,83,39,40140.598
2024-04-01,29.837664,34.471,26.521,0,80,27,40396.992
2024-04-02,28.318918,33.271,24.571001,0,94,37,41038.008
2024-04-03,27.448088,31.721,23.721,0,97,51,41179.164
2024-04-04,28.373083,33.821,24.821001,0,83,35,41451.086
2024-04-05,28.85225,32.921,25.671001,0,74,41,41336.86
2024-04-06,30.437662,35.671,25.221,0,61,32,41351.133
2024-04-07,31.00641,35.271,27.771,0,41,18,41629.633
2024-04-08,29.337667,34.421,26.221,0,87,18,42045.527
2024-04-09,28.662666,33.071,25.971,0,83,45,42054.18
2024-04-10,28.423082,33.421,24.621,0,88,43,42061.895
2024-04-11,28.433496,32.821,24.721,0,69,49,41113.375
2024-04-12,28.833498,33.521,25.321001,0,77,36,42076.11
2024-04-13,28.037664,32.521,24.571001,0,85,42,42392.938
2024-04-14,27.616835,32.171,22.921001,0,89,48,42434.586
2024-04-15,29.627249,35.471,25.221,0,92,47,42375.625
2024-04-16,29.856415,33.421,27.171001,0,92,61,42241.668
2024-04-17,29.35225,33.021,26.071001,0,95,60,41821.016
2024-04-18,29.575165,33.521,26.571001,0.2,97,64,42594.727
2024-04-19,29.596,33.571,26.221,0,93,51,42403.266
2024-04-20,29.79183,34.571,26.371,0,87,49,41830.16
2024-04-21,29.602251,33.721,25.721,0,92,49,42706.22
2024-04-22,29.610582,33.371002,26.721,0,80,56,42741.4
2024-04-23,29.727251,34.171,26.271,0,81,42,42775.87
2024-04-24,29.4085,33.471,26.971,0,91,57,42809.887
2024-04-25,29.24808,33.171,26.371,0,93,60,42843.414
2024-04-26,29.52517,33.421,26.871,0,80,51,42876.41
2024-04-27,30.185583,34.471,26.921001,0,86,49,42908.844
2024-04-28,30.448082,34.171,26.971,0,87,54,42940.69
2024-04-29,31.106415,34.771,28.371,0,75,33,42910.375
2024-04-30,30.85225,35.221,27.371,0,76,33,43002.453
2024-05-01,29.208496,32.771,26.321001,0,86,53,43032.312
2024-05-02,28.393919,32.771,24.721,0,91,54,43061.43
2024-05-03,28.100166,32.621002,24.521,0,91,48,43089.78
2024-05-04,28.418917,32.621002,24.771,0,96,53,42941.86
2024-05-05,28.966833,32.721,25.021,0.1,94,60,43144.04
2024-05-06,29.198082,33.271,25.871,0,89,58,43169.87
2024-05-07,29.11892,32.871002,25.971,0,91,56,43194.793
2024-05-08,29.410583,32.771,26.121,0,89,53,43200
2024-05-09,29.416834,32.821,26.321001,0,89,57,43200
2024-05-10,29.181412,32.571,25.771,0.2,96,60,43200
2024-05-11,29.687666,33.821,26.221,0,93,57,43200
2024-05-12,30.152246,34.171,27.421001,0.7,92,47,41741.066
2024-05-13,30.527252,35.071,27.421001,2.1,88,51,43200
2024-05-14,30.504332,34.471,27.771,0,88,52,43200
2024-05-15,30.293915,34.371002,27.071001,0,95,51,43200
2024-05-16,29.996,33.621002,26.971,2.2,97,65,42054.906
2024-05-17,30.143919,33.321,27.171001,1.4,94,61,43200
2024-05-18,30.30433,33.421,27.421001,0.5,94,66,43200
2024-05-19,30.496,34.221,28.221,2.3000002,97,62,41594.26
2024-05-20,30.07308,33.371002,27.571001,3.1,99,64,36987.285
2024-05-21,30.202248,33.671,27.121,0.1,97,62,38292.992
2024-05-22,30.52517,33.871002,28.271,0.3,95,60,36994.336
2024-05-23,30.706415,33.471,29.021,0.1,94,66,42517.277
2024-05-24,30.216835,32.771,28.321001,0.9000001,90,69,36767.78
2024-05-25,30.231413,32.921,27.921001,0.2,89,58,38548.297
2024-05-26,30.331415,32.871002,28.321001,0.90000004,82,57,42269.812
2024-05-27,29.708502,32.421,28.021,3.2999997,86,63,28383.44
2024-05-28,30.223085,32.771,27.971,0.1,84,58,40254.89
2024-05-29,30.12725,32.121,28.471,1.9000001,84,61,41984.54
2024-05-30,30.55642,33.471,27.871,0.3,88,53,42270.703
2024-05-31,30.012665,33.221,27.071001,0.8000001,97,63,43200
2024-06-01,30.323082,33.071,27.871,0.2,91,56,43200
2024-06-02,30.256422,32.871002,27.671001,0.5,92,61,43200
2024-06-03,29.97516,32.921,27.721,3.8999999,92,63,37800.22
2024-06-04,28.418915,30.621,27.021,9.700003,95,74,14621.617
2024-06-05,28.404335,30.221,26.371,3.6999996,97,75,24776.428
2024-06-06,28.129333,30.521,25.621,11.9,96,74,32645.879
2024-06-07,26.425169,28.921001,24.821001,31.7,97,81,0
2024-06-08,25.3585,26.171001,24.271,39.4,98,88,1014.5858
2024-06-09,25.943914,27.821001,24.571001,59.1,97,83,3113.3386
2024-06-10,26.025164,28.121,24.771,11.400002,96,82,1774.7349
2024-06-11,25.656418,27.721,24.421001,12.6,97,82,0
2024-06-12,26.071001,28.421001,24.621,12.3,97,80,16276.154
2024-06-13,25.6085,28.071001,24.371,39.2,97,83,13885.775
2024-06-14,25.643915,28.521,24.571001,8.400001,98,79,8160.8926
2024-06-15,26.104334,28.521,24.271,20.2,96,79,36214.03
2024-06-16,26.679335,30.221,24.821001,10.5,97,72,31242.947
2024-06-17,26.698084,29.221,25.021,8.6,98,76,32453.537
2024-06-18,26.587667,28.921001,24.821001,3.6,97,80,37953.547
2024-06-19,26.604334,29.421001,24.821001,8.5,98,75,30286.527
2024-06-20,25.664751,28.171001,24.371,18.8,97,81,14852.284
2024-06-21,26.562674,29.271,24.821001,7.1999984,96,81,30884.918
2024-06-22,26.325167,29.321001,24.121,5.6999993,96,77,32029.557
2024-06-23,25.912668,28.271,23.871,8.499999,97,80,9229.827
2024-06-24,26.537668,29.321001,24.721,6.4000006,97,76,32421.592
2024-06-25,26.373087,27.571001,25.471,49.300003,96,86,13707.392
2024-06-26,26.720999,27.971,25.621,53.299995,94,83,27409.578
2024-06-27,25.700167,26.371,25.021,92.79999,95,92,0
2024-06-28,26.08975,28.021,24.921001,40.499992,96,86,11596.549
2024-06-29,25.6585,27.721,24.471,26.6,97,86,18250.707
2024-06-30,26.2335,27.771,24.621,29.199997,96,83,16828.012
2024-07-01,26.464746,29.671001,24.321001,18.4,97,75,25380.082
2024-07-02,26.796003,29.171001,24.671001,21.3,95,76,29841.812
